Rank,Nombre,Símbolo,Cap. de Mercado,Precio
17.0,CLAMClams,CLAM,"2,663,337.72",3.20
18.0,MONAMonaCoin,MONA,"2,608,752.79",0.1191
19.0,YBCYbCoin,YBC,"2,448,501.53",0.8162
20.0,TRMBTRMB,TRMB,"2,096,904.82",0.1565
1.0,BTCBitcoin,BTC,"3,315,472,110.31",228.17
2.0,XRPXRP,XRP,"240,977,192.67",0.007552
3.0,LTCLitecoin,LTC,"142,380,589.62",3.39
4.0,ETHEthereum,ETH,"98,300,028.24",1.35
5.0,DASHDash,DASH,"15,049,643.02",2.64
6.0,DOGEDogecoin,DOGE,"13,868,015.39",0.0001377
7.0,BANXBanx,BANX,"12,387,709.28",1.74
8.0,BCNBytecoin,BCN,"10,855,524.60",0.00006181
9.0,XLMStellar,XLM,"9,474,042.37",0.001959
10.0,BTSBitShares,BTS,"8,975,484.45",0.003573
11.0,MAIDMaidSafeCoin,MAID,"8,954,649.74",0.01979
12.0,NXTNxt,NXT,"8,482,522.84",0.008483
13.0,PPCPeercoin,PPC,"7,653,412.71",0.339
14.0,XMRMonero,XMR,"4,920,217.12",0.5446
15.0,NMCNamecoin,NMC,"4,790,635.48",0.3903
16.0,XCPCounterparty,XCP,"2,639,323.70",0.9999
17.0,MONAMonaCoin,MONA,"2,587,547.09",0.1174
18.0,YBCYbCoin,YBC,"2,296,362.34",0.7655
19.0,TRMBTRMB,TRMB,"2,286,545.74",0.1565
20.0,BLKBlackCoin,BLK,"2,071,085.60",0.02762
1.0,BTCBitcoin,BTC,"3,330,085,560.27",228.76
2.0,XRPXRP,XRP,"261,545,045.05",0.00805
3.0,LTCLitecoin,LTC,"119,818,396.00",2.85
4.0,ETHEthereum,ETH,"96,097,176.51",1.32
5.0,DASHDash,DASH,"14,650,286.41",2.56
6.0,DOGEDogecoin,DOGE,"13,009,747.72",0.0001291
7.0,BANXBanx,BANX,"12,392,916.13",1.74
8.0,XLMStellar,XLM,"11,428,601.61",0.002363
9.0,BCNBytecoin,BCN,"10,666,421.87",0.00006068
10.0,MAIDMaidSafeCoin,MAID,"9,434,096.37",0.02085
11.0,BTSBitShares,BTS,"8,487,023.12",0.003379
12.0,NXTNxt,NXT,"8,071,453.15",0.008071
13.0,PPCPeercoin,PPC,"7,935,256.16",0.3512
14.0,NMCNamecoin,NMC,"5,046,010.35",0.4091
15.0,XMRMonero,XMR,"4,188,083.99",0.459
16.0,MONAMonaCoin,MONA,"2,455,701.48",0.1109
17.0,TRMBTRMB,TRMB,"2,451,518.80",0.1565
18.0,XCPCounterparty,XCP,"2,441,752.06",0.9251
19.0,YBCYbCoin,YBC,"1,975,448.73",0.6585
20.0,BLKBlackCoin,BLK,"1,698,580.98",0.02265
1.0,BTCBitcoin,BTC,"3,497,753,009.18",239.84
2.0,XRPXRP,XRP,"256,354,994.78",0.007891
3.0,LTCLitecoin,LTC,"128,538,020.39",3.05
4.0,ETHEthereum,ETH,"94,579,877.49",1.30
5.0,DASHDash,DASH,"14,304,072.77",2.49
6.0,DOGEDogecoin,DOGE,"13,316,931.78",0.000132
7.0,BANXBanx,BANX,"13,014,843.00",1.82
8.0,XLMStellar,XLM,"12,225,452.65",0.002527
9.0,BTSBitShares,BTS,"11,758,468.97",0.004681
10.0,BCNBytecoin,BCN,"11,216,099.81",0.00006374
11.0,MAIDMaidSafeCoin,MAID,"10,501,506.11",0.02321
12.0,NXTNxt,NXT,"8,568,766.79",0.008569
13.0,PPCPeercoin,PPC,"8,324,839.97",0.3682
14.0,NMCNamecoin,NMC,"5,068,510.94",0.4091
15.0,XMRMonero,XMR,"4,653,007.37",0.5051
16.0,TRMBTRMB,TRMB,"2,742,545.31",0.1573
17.0,XCPCounterparty,XCP,"2,249,199.49",0.8522
18.0,MONAMonaCoin,MONA,"2,050,683.01",0.09224
19.0,YBCYbCoin,YBC,"1,933,471.44",0.6445
20.0,BLKBlackCoin,BLK,"1,765,810.87",0.02355
1.0,BTCBitcoin,BTC,"3,367,770,894.01",230.51
2.0,XRPXRP,XRP,"277,183,909.59",0.008532
3.0,LTCLitecoin,LTC,"119,039,715.45",2.82
4.0,ETHEthereum,ETH,"68,480,606.31",0.936
5.0,DASHDash,DASH,"13,505,956.96",2.34
6.0,DOGEDogecoin,DOGE,"12,702,607.88",0.0001258
7.0,BANXBanx,BANX,"12,525,033.19",1.75
8.0,BTSBitShares,BTS,"10,740,496.16",0.004276
9.0,XLMStellar,XLM,"10,436,601.45",0.002158
10.0,BCNBytecoin,BCN,"9,573,460.46",0.00005436
11.0,MAIDMaidSafeCoin,MAID,"9,526,129.06",0.02105
12.0,NXTNxt,NXT,"8,077,191.02",0.008077
13.0,PPCPeercoin,PPC,"7,585,957.56",0.3353
14.0,NMCNamecoin,NMC,"4,465,057.23",0.3589
15.0,XMRMonero,XMR,"4,304,318.18",0.4629
16.0,TRMBTRMB,TRMB,"2,955,932.12",0.1568
17.0,XCPCounterparty,XCP,"2,477,882.90",0.9389
18.0,MONAMonaCoin,MONA,"2,247,780.88",0.1009
19.0,BLKBlackCoin,BLK,"1,938,719.57",0.02585
20.0,YBCYbCoin,YBC,"1,783,091.25",0.5944
1.0,BTCBitcoin,BTC,"3,383,765,027.60",231.21
2.0,XRPXRP,XRP,"248,113,159.13",0.007637
3.0,LTCLitecoin,LTC,"120,624,130.55",2.85
4.0,ETHEthereum,ETH,"68,822,215.98",0.9384
5.0,BTSBitShares,BTS,"17,856,400.61",0.007109
6.0,DASHDash,DASH,"13,889,314.77",2.39
7.0,DOGEDogecoin,DOGE,"12,739,976.47",0.0001261
8.0,BANXBanx,BANX,"12,544,444.41",1.76
9.0,XLMStellar,XLM,"10,755,699.35",0.002223
10.0,MAIDMaidSafeCoin,MAID,"9,382,968.41",0.02073
11.0,PPCPeercoin,PPC,"8,853,988.71",0.3911
12.0,NXTNxt,NXT,"8,391,527.30",0.008392
13.0,BCNBytecoin,BCN,"6,296,478.67",0.00003572
14.0,NMCNamecoin,NMC,"4,869,124.01",0.39
15.0,XMRMonero,XMR,"4,561,459.96",0.486
16.0,TRMBTRMB,TRMB,"3,491,640.65",0.1571
17.0,MONAMonaCoin,MONA,"2,096,923.36",0.09355
18.0,BLKBlackCoin,BLK,"1,899,468.46",0.02533
19.0,YBCYbCoin,YBC,"1,857,159.91",0.6191
20.0,NSRNuShares,NSR,"1,627,308.46",0.001943
1.0,BTCBitcoin,BTC,"3,412,462,072.79",232.76
2.0,XRPXRP,XRP,"212,348,810.53",0.006536
3.0,LTCLitecoin,LTC,"121,956,142.27",2.87
4.0,ETHEthereum,ETH,"52,990,397.95",0.7208
5.0,BTSBitShares,BTS,"15,942,955.03",0.006347
6.0,DASHDash,DASH,"13,777,765.12",2.36
7.0,BANXBanx,BANX,"12,636,109.73",1.77
8.0,DOGEDogecoin,DOGE,"12,312,055.71",0.0001217
9.0,XLMStellar,XLM,"10,001,037.81",0.002067
10.0,MAIDMaidSafeCoin,MAID,"9,070,849.65",0.02004
11.0,NXTNxt,NXT,"9,042,287.99",0.009042
12.0,PPCPeercoin,PPC,"8,621,206.21",0.3805
13.0,BCNBytecoin,BCN,"5,172,315.15",0.00002932
14.0,NMCNamecoin,NMC,"4,679,815.07",0.3733
15.0,XMRMonero,XMR,"4,145,903.91",0.4377
16.0,TRMBTRMB,TRMB,"3,700,272.50",0.1569
17.0,XCPCounterparty,XCP,"2,270,112.14",0.8602
18.0,BLKBlackCoin,BLK,"2,045,417.53",0.02727
19.0,MONAMonaCoin,MONA,"2,016,630.37",0.0895
20.0,YBCYbCoin,YBC,"1,703,854.86",0.568
1.0,BTCBitcoin,BTC,"3,499,388,303.06",238.26
2.0,XRPXRP,XRP,"170,115,824.88",0.005236
3.0,LTCLitecoin,LTC,"128,350,034.82",3.01
4.0,ETHEthereum,ETH,"49,249,083.17",0.6684
5.0,BTSBitShares,BTS,"13,066,878.40",0.005202
6.0,BANXBanx,BANX,"12,988,644.26",1.81
7.0,DASHDash,DASH,"12,708,658.26",2.17
8.0,DOGEDogecoin,DOGE,"11,991,399.29",0.0001184
9.0,XLMStellar,XLM,"9,921,658.38",0.002051
10.0,MAIDMaidSafeCoin,MAID,"8,503,848.89",0.01879
11.0,PPCPeercoin,PPC,"8,496,701.86",0.3748
12.0,NXTNxt,NXT,"8,106,208.15",0.008106
13.0,BCNBytecoin,BCN,"4,919,436.18",0.00002786
14.0,NMCNamecoin,NMC,"4,664,037.43",0.3703
15.0,TRMBTRMB,TRMB,"4,273,510.66",0.1573
16.0,XMRMonero,XMR,"3,825,367.19",0.4003
17.0,BLKBlackCoin,BLK,"2,226,930.84",0.02969
18.0,MONAMonaCoin,MONA,"1,841,284.54",0.08057
19.0,YBCYbCoin,YBC,"1,765,125.81",0.5884
20.0,NSRNuShares,NSR,"1,690,251.24",0.00202
1.0,BTCBitcoin,BTC,"3,634,688,806.31",247.05
2.0,XRPXRP,XRP,"168,360,477.94",0.005182
3.0,LTCLitecoin,LTC,"134,231,046.57",3.15
4.0,ETHEthereum,ETH,"46,897,220.55",0.635
5.0,BTSBitShares,BTS,"14,883,124.99",0.005925
6.0,DASHDash,DASH,"14,050,057.21",2.39
7.0,DOGEDogecoin,DOGE,"12,206,174.23",0.0001204
8.0,XLMStellar,XLM,"10,205,078.96",0.00211
9.0,BANXBanx,BANX,"10,096,695.22",1.88
10.0,PPCPeercoin,PPC,"8,763,147.38",0.3863
11.0,MAIDMaidSafeCoin,MAID,"8,710,119.96",0.01925
12.0,NXTNxt,NXT,"7,743,500.50",0.007744
13.0,BCNBytecoin,BCN,"5,015,438.35",0.00002838
14.0,NMCNamecoin,NMC,"4,763,839.83",0.3768
15.0,TRMBTRMB,TRMB,"4,436,407.86",0.1576
16.0,XMRMonero,XMR,"3,670,205.91",0.3807
17.0,BLKBlackCoin,BLK,"1,965,928.80",0.02621
18.0,RBYRubycoin,RBY,"1,774,230.63",0.07958
19.0,YBCYbCoin,YBC,"1,663,611.53",0.5545
20.0,UNITYSuperNET,UNITY,"1,493,175.31",1.83
1.0,BTCBitcoin,BTC,"3,856,059,658.96",261.64
2.0,XRPXRP,XRP,"165,079,789.70",0.004979
3.0,LTCLitecoin,LTC,"129,314,015.66",3.02
4.0,ETHEthereum,ETH,"38,329,718.76",0.5177
5.0,DASHDash,DASH,"14,003,636.28",2.37
6.0,DOGEDogecoin,DOGE,"12,062,334.26",0.0001189
7.0,BTSBitShares,BTS,"10,672,555.36",0.004249
8.0,XLMStellar,XLM,"9,539,056.04",0.001972
9.0,PPCPeercoin,PPC,"8,309,433.01",0.366
10.0,MAIDMaidSafeCoin,MAID,"7,595,530.62",0.01678
11.0,NXTNxt,NXT,"7,051,735.66",0.007052
12.0,BCNBytecoin,BCN,"5,264,770.35",0.00002977
13.0,TRMBTRMB,TRMB,"5,195,020.97",0.1574
14.0,NMCNamecoin,NMC,"4,585,863.10",0.3613
15.0,XMRMonero,XMR,"3,984,856.14",0.4098
16.0,NSRNuShares,NSR,"2,074,847.97",0.002483
17.0,DGBDigiByte,DGB,"1,995,543.94",0.0003849
18.0,BLKBlackCoin,BLK,"1,808,826.85",0.02411
19.0,GRCGridCoin,GRC,"1,775,315.40",0.004818
20.0,YBCYbCoin,YBC,"1,697,019.52",0.5657
1.0,BTCBitcoin,BTC,"4,188,179,590.76",283.68
2.0,XRPXRP,XRP,"151,059,383.91",0.004556
3.0,LTCLitecoin,LTC,"131,469,632.74",3.07
4.0,ETHEthereum,ETH,"45,716,354.36",0.616
5.0,DASHDash,DASH,"12,869,225.64",2.17
6.0,DOGEDogecoin,DOGE,"11,732,834.56",0.0001156
7.0,BTSBitShares,BTS,"9,325,886.16",0.003713
8.0,XLMStellar,XLM,"9,122,937.15",0.001886
9.0,PPCPeercoin,PPC,"8,140,854.45",0.3584
10.0,NXTNxt,NXT,"7,342,570.56",0.007343
11.0,MAIDMaidSafeCoin,MAID,"6,252,089.42",0.01382
12.0,TRMBTRMB,TRMB,"5,953,859.07",0.1575
13.0,BCNBytecoin,BCN,"5,867,136.70",0.00003314
14.0,NMCNamecoin,NMC,"4,439,620.68",0.3484
15.0,XMRMonero,XMR,"3,991,877.31",0.4071
16.0,GRCGridCoin,GRC,"3,154,104.76",0.008552
17.0,XCPCounterparty,XCP,"2,145,929.63",0.8136
18.0,BLKBlackCoin,BLK,"1,995,988.59",0.0266
19.0,YBCYbCoin,YBC,"1,833,871.01",0.6113
20.0,GEMZGetGems,GEMZ,"1,790,519.21",0.02032
1.0,BTCBitcoin,BTC,"4,813,284,493.67",325.43
2.0,LTCLitecoin,LTC,"170,183,389.60",3.96
3.0,XRPXRP,XRP,"162,511,634.35",0.004901
4.0,ETHEthereum,ETH,"78,530,175.58",1.06
5.0,DASHDash,DASH,"15,842,369.86",2.66
6.0,DOGEDogecoin,DOGE,"14,362,087.90",0.0001413
7.0,BTSBitShares,BTS,"10,921,897.41",0.004348
8.0,XLMStellar,XLM,"10,294,793.18",0.002128
9.0,PPCPeercoin,PPC,"8,677,780.62",0.3817
10.0,NXTNxt,NXT,"7,624,970.96",0.007625
11.0,MAIDMaidSafeCoin,MAID,"7,370,540.29",0.01629
12.0,TRMBTRMB,TRMB,"6,482,569.52",0.1583
13.0,BCNBytecoin,BCN,"6,323,254.07",0.00003569
14.0,NMCNamecoin,NMC,"5,038,319.66",0.3937
15.0,XMRMonero,XMR,"4,187,538.89",0.4235
16.0,GRCGridCoin,GRC,"3,778,434.36",0.01023
17.0,XCPCounterparty,XCP,"2,832,257.47",1.07
18.0,DGBDigiByte,DGB,"2,174,009.61",0.0004122
19.0,YBCYbCoin,YBC,"2,128,245.06",0.7094
20.0,BLKBlackCoin,BLK,"2,072,928.36",0.02762
1.0,BTCBitcoin,BTC,"5,532,076,550.94",373.37
2.0,XRPXRP,XRP,"154,064,695.09",0.004647
3.0,LTCLitecoin,LTC,"147,313,162.77",3.42
4.0,ETHEthereum,ETH,"76,614,193.91",1.03
5.0,DASHDash,DASH,"15,118,039.00",2.53
6.0,DOGEDogecoin,DOGE,"13,839,504.08",0.000136
7.0,XLMStellar,XLM,"9,399,038.56",0.001943
8.0,PPCPeercoin,PPC,"9,395,281.99",0.413
9.0,BTSBitShares,BTS,"8,750,399.46",0.003484
10.0,TRMBTRMB,TRMB,"6,865,207.46",0.1574
11.0,NXTNxt,NXT,"6,361,859.07",0.006362
12.0,MAIDMaidSafeCoin,MAID,"5,836,605.84",0.0129
13.0,NMCNamecoin,NMC,"5,528,704.59",0.4302
14.0,BCNBytecoin,BCN,"5,345,350.03",0.00003015
15.0,XMRMonero,XMR,"4,960,730.32",0.4977
16.0,GRCGridCoin,GRC,"4,146,187.96",0.01122
17.0,RBYRubycoin,RBY,"2,922,105.79",0.1307
18.0,YBCYbCoin,YBC,"2,123,533.31",0.7078
19.0,DGBDigiByte,DGB,"2,009,601.11",0.0003779
20.0,BLKBlackCoin,BLK,"1,857,949.10",0.02475
1.0,BTCBitcoin,BTC,"4,752,459,764.48",320.17
2.0,XRPXRP,XRP,"138,079,712.83",0.004165
3.0,LTCLitecoin,LTC,"132,390,844.42",3.07
4.0,ETHEthereum,ETH,"67,745,798.20",0.9064
5.0,DASHDash,DASH,"13,818,386.12",2.31
6.0,DOGEDogecoin,DOGE,"12,714,395.82",0.0001249
7.0,BTSBitShares,BTS,"8,729,977.33",0.003475
8.0,PPCPeercoin,PPC,"8,394,552.83",0.3686
9.0,MAIDMaidSafeCoin,MAID,"6,812,695.17",0.01505
10.0,NXTNxt,NXT,"6,430,662.65",0.006431
11.0,NMCNamecoin,NMC,"4,918,071.08",0.3812
12.0,BCNBytecoin,BCN,"4,657,555.29",0.00002625
13.0,XMRMonero,XMR,"4,328,670.52",0.4308
14.0,NSRNuShares,NSR,"3,799,736.38",0.004567
15.0,GRCGridCoin,GRC,"3,774,411.47",0.0102
16.0,RBYRubycoin,RBY,"2,579,212.59",0.1152
17.0,XCPCounterparty,XCP,"2,425,192.78",0.9198
18.0,YBCYbCoin,YBC,"1,918,903.47",0.6396
19.0,MONAMonaCoin,MONA,"1,734,491.62",0.07002
20.0,BLKBlackCoin,BLK,"1,680,922.56",0.02239
1.0,BTCBitcoin,BTC,"4,826,464,375.03",324.54
2.0,XRPXRP,XRP,"141,487,132.01",0.004267
3.0,LTCLitecoin,LTC,"135,756,099.95",3.14
4.0,ETHEthereum,ETH,"72,523,493.57",0.968
5.0,DOGEDogecoin,DOGE,"13,039,862.65",0.0001279
6.0,DASHDash,DASH,"12,398,408.28",2.06
7.0,XLMStellar,XLM,"9,540,302.84",0.001972
8.0,PPCPeercoin,PPC,"8,549,549.70",0.3752
9.0,BTSBitShares,BTS,"8,377,872.93",0.003307
10.0,NXTNxt,NXT,"6,048,999.86",0.006049
11.0,MAIDMaidSafeCoin,MAID,"5,659,294.98",0.01251
12.0,NMCNamecoin,NMC,"4,955,222.85",0.3825
13.0,BCNBytecoin,BCN,"4,316,043.29",0.00002431
14.0,NSRNuShares,NSR,"4,274,038.81",0.005163
15.0,GRCGridCoin,GRC,"4,064,832.59",0.01098
16.0,XMRMonero,XMR,"4,008,337.32",0.3958
17.0,RBYRubycoin,RBY,"2,944,691.23",0.1314
18.0,XCPCounterparty,XCP,"2,053,896.25",0.7797
19.0,YBCYbCoin,YBC,"2,032,859.27",0.6776
20.0,MONAMonaCoin,MONA,"1,768,373.81",0.07048
1.0,BTCBitcoin,BTC,"5,531,871,361.82",371.29
2.0,LTCLitecoin,LTC,"159,181,892.46",3.67
3.0,XRPXRP,XRP,"144,183,198.19",0.004299
4.0,ETHEthereum,ETH,"65,980,024.27",0.8786
5.0,DOGEDogecoin,DOGE,"13,291,040.96",0.0001303
6.0,DASHDash,DASH,"12,969,494.40",2.15
7.0,PPCPeercoin,PPC,"10,557,223.88",0.463
8.0,XLMStellar,XLM,"8,416,253.66",0.00174
9.0,BTSBitShares,BTS,"8,136,840.66",0.003211
10.0,NMCNamecoin,NMC,"6,310,503.20",0.4849
11.0,NXTNxt,NXT,"6,055,758.44",0.006056
12.0,MAIDMaidSafeCoin,MAID,"5,962,115.65",0.01317
13.0,NSRNuShares,NSR,"4,958,674.81",0.006014
14.0,GRCGridCoin,GRC,"4,832,647.81",0.01305
15.0,BCNBytecoin,BCN,"4,620,060.85",0.000026
16.0,XMRMonero,XMR,"4,093,865.72",0.4011
17.0,RBYRubycoin,RBY,"3,736,488.25",0.1665
18.0,YBCYbCoin,YBC,"1,977,550.04",0.6579
19.0,BLKBlackCoin,BLK,"1,841,337.14",0.02451
20.0,EMCEmercoin,EMC,"1,793,798.18",0.04905
1.0,BTCBitcoin,BTC,"5,803,309,466.63",388.78
2.0,XRPXRP,XRP,"179,216,948.01",0.005344
3.0,LTCLitecoin,LTC,"151,032,152.36",3.47
4.0,ETHEthereum,ETH,"62,889,059.54",0.8355
5.0,DASHDash,DASH,"14,154,013.93",2.34
6.0,DOGEDogecoin,DOGE,"13,028,375.24",0.0001276
7.0,PPCPeercoin,PPC,"9,445,951.96",0.4139
8.0,XLMStellar,XLM,"9,289,133.43",0.00192
9.0,BTSBitShares,BTS,"8,652,609.96",0.003414
10.0,MAIDMaidSafeCoin,MAID,"7,089,468.85",0.01567
11.0,NXTNxt,NXT,"6,437,784.46",0.006438
12.0,NMCNamecoin,NMC,"5,500,771.84",0.4209
13.0,BCNBytecoin,BCN,"4,796,969.45",0.00002698
14.0,NSRNuShares,NSR,"4,764,081.04",0.005795
15.0,GRCGridCoin,GRC,"4,639,866.94",0.01252
16.0,XMRMonero,XMR,"4,524,150.24",0.4399
17.0,RBYRubycoin,RBY,"4,500,266.49",0.2003
18.0,GCRGlobal Currency Reserve,GCR,"1,992,511.83",0.0199
19.0,XCPCounterparty,XCP,"1,986,967.48",0.7545
20.0,YBCYbCoin,YBC,"1,918,611.89",0.6383
1.0,BTCBitcoin,BTC,"6,487,291,790.28",433.75
2.0,XRPXRP,XRP,"294,425,545.21",0.008779
3.0,LTCLitecoin,LTC,"158,086,701.18",3.63
4.0,ETHEthereum,ETH,"71,894,519.21",0.9529
5.0,DASHDash,DASH,"16,551,876.95",2.73
6.0,DOGEDogecoin,DOGE,"14,659,965.99",0.0001434
7.0,XLMStellar,XLM,"9,994,908.57",0.002066
8.0,PPCPeercoin,PPC,"9,690,644.88",0.4244
9.0,BTSBitShares,BTS,"9,354,886.27",0.00369
10.0,MAIDMaidSafeCoin,MAID,"7,297,274.07",0.01612
11.0,NXTNxt,NXT,"6,431,315.51",0.006431
12.0,NMCNamecoin,NMC,"6,074,049.29",0.4628
13.0,BCNBytecoin,BCN,"5,267,029.18",0.0000296
14.0,XMRMonero,XMR,"4,818,947.46",0.4652
15.0,RBYRubycoin,RBY,"4,687,616.42",0.2084
16.0,NSRNuShares,NSR,"4,173,685.72",0.005092
17.0,GRCGridCoin,GRC,"3,668,132.17",0.009891
18.0,NEUNeuCoin,NEU,"2,788,528.26",0.01064
19.0,CLAMClams,CLAM,"2,159,528.59",1.45
20.0,BLKBlackCoin,BLK,"2,058,062.08",0.02739
1.0,BTCBitcoin,BTC,"6,633,993,867.05",442.69
2.0,XRPXRP,XRP,"209,113,909.80",0.006235
3.0,LTCLitecoin,LTC,"154,493,039.22",3.54
4.0,ETHEthereum,ETH,"68,356,286.09",0.9039
5.0,DASHDash,DASH,"15,152,197.89",2.49
6.0,DOGEDogecoin,DOGE,"14,662,215.78",0.0001433
7.0,PPCPeercoin,PPC,"9,605,544.36",0.4203
8.0,BTSBitShares,BTS,"8,907,591.90",0.003513
9.0,XLMStellar,XLM,"8,447,398.25",0.001746
10.0,MAIDMaidSafeCoin,MAID,"6,798,044.38",0.01502
11.0,NXTNxt,NXT,"6,302,549.36",0.006303
12.0,NMCNamecoin,NMC,"5,885,431.17",0.4465
13.0,XMRMonero,XMR,"5,295,521.95",0.5075
14.0,BCNBytecoin,BCN,"5,187,029.31",0.00002913
15.0,GRCGridCoin,GRC,"3,340,503.32",0.009002
16.0,FCTFactom,FCT,"2,597,223.20",0.2966
17.0,EMCEmercoin,EMC,"2,451,538.54",0.06677
18.0,CLAMClams,CLAM,"2,393,186.80",1.59
19.0,XCPCounterparty,XCP,"2,071,045.46",0.7878
20.0,BLKBlackCoin,BLK,"2,023,526.30",0.02692
1.0,BTCBitcoin,BTC,"6,348,303,535.49",422.82
2.0,XRPXRP,XRP,"212,734,466.03",0.006343
3.0,LTCLitecoin,LTC,"152,353,682.59",3.48
4.0,ETHEthereum,ETH,"64,913,889.24",0.8564
5.0,DASHDash,DASH,"16,121,933.07",2.65
6.0,DOGEDogecoin,DOGE,"14,837,666.78",0.0001449
7.0,PPCPeercoin,PPC,"9,872,343.12",0.4317
8.0,BTSBitShares,BTS,"8,999,976.20",0.003548
9.0,XLMStellar,XLM,"8,319,858.32",0.00172
10.0,MAIDMaidSafeCoin,MAID,"6,532,958.12",0.01444
11.0,NXTNxt,NXT,"6,435,492.48",0.006436
12.0,BCNBytecoin,BCN,"5,575,055.92",0.00003129
13.0,NMCNamecoin,NMC,"5,541,075.54",0.4186
14.0,XMRMonero,XMR,"4,746,216.19",0.4516
15.0,FCTFactom,FCT,"3,973,903.24",0.454
16.0,GRCGridCoin,GRC,"3,318,853.66",0.008937
17.0,RBYRubycoin,RBY,"3,242,739.75",0.1439
18.0,EMCEmercoin,EMC,"2,497,094.42",0.06793
19.0,CLAMClams,CLAM,"2,130,115.66",1.41
20.0,BLKBlackCoin,BLK,"1,961,088.04",0.02609
1.0,BTCBitcoin,BTC,"6,467,437,079.85",430.01
2.0,XRPXRP,XRP,"201,799,631.27",0.006017
3.0,LTCLitecoin,LTC,"152,873,521.20",3.48
4.0,ETHEthereum,ETH,"73,843,277.55",0.9719
5.0,DASHDash,DASH,"19,794,713.11",3.24
6.0,DOGEDogecoin,DOGE,"14,940,681.50",0.0001458
7.0,PPCPeercoin,PPC,"9,756,958.98",0.4263
8.0,BTSBitShares,BTS,"8,591,687.58",0.003386
9.0,XLMStellar,XLM,"8,436,464.84",0.001744
10.0,NXTNxt,NXT,"6,863,998.34",0.006864
11.0,MAIDMaidSafeCoin,MAID,"6,789,469.94",0.015
12.0,NMCNamecoin,NMC,"6,073,338.46",0.4569
13.0,FCTFactom,FCT,"5,646,934.57",0.6451
14.0,BCNBytecoin,BCN,"5,582,979.15",0.00003131
15.0,XMRMonero,XMR,"5,295,951.85",0.5003
16.0,RBYRubycoin,RBY,"2,763,547.41",0.1225
17.0,EMCEmercoin,EMC,"2,729,183.68",0.07415
18.0,CLAMClams,CLAM,"2,199,047.18",1.44
19.0,BLKBlackCoin,BLK,"2,000,104.70",0.0266
20.0,YBCYbCoin,YBC,"1,903,017.13",0.6331
1.0,BTCBitcoin,BTC,"6,750,434,827.13",447.99
2.0,XRPXRP,XRP,"199,750,841.19",0.005956
3.0,LTCLitecoin,LTC,"155,590,615.73",3.54
4.0,ETHEthereum,ETH,"76,097,622.22",0.9992
5.0,DASHDash,DASH,"20,209,347.56",3.29
6.0,DOGEDogecoin,DOGE,"17,113,888.24",0.0001668
7.0,PPCPeercoin,PPC,"9,525,077.03",0.4159
8.0,XLMStellar,XLM,"8,539,671.95",0.001765
9.0,MAIDMaidSafeCoin,MAID,"7,693,157.93",0.017
10.0,BTSBitShares,BTS,"7,685,858.51",0.003029
11.0,NXTNxt,NXT,"6,400,114.43",0.0064
12.0,FCTFactom,FCT,"6,280,052.62",0.7174
13.0,EMCEmercoin,EMC,"6,007,340.55",0.163
14.0,BCNBytecoin,BCN,"5,983,192.12",0.00003353
15.0,NMCNamecoin,NMC,"5,675,439.99",0.4253
16.0,XMRMonero,XMR,"5,207,949.59",0.4886
17.0,GRCGridCoin,GRC,"3,161,467.97",0.008501
18.0,NSRNuShares,NSR,"2,988,201.23",0.003604
19.0,RBYRubycoin,RBY,"2,636,549.70",0.1167
20.0,YBCYbCoin,YBC,"2,348,433.38",0.7812
1.0,BTCBitcoin,BTC,"5,770,476,777.82",382.30
2.0,XRPXRP,XRP,"176,601,304.50",0.005266
3.0,LTCLitecoin,LTC,"133,438,085.99",3.03
4.0,ETHEthereum,ETH,"101,329,062.02",1.33
5.0,DASHDash,DASH,"30,466,572.18",4.95
6.0,DOGEDogecoin,DOGE,"15,626,952.07",0.0001522
7.0,PPCPeercoin,PPC,"9,427,550.46",0.4113
8.0,FCTFactom,FCT,"8,472,205.53",0.9678
9.0,XLMStellar,XLM,"8,293,148.47",0.001714
10.0,EMCEmercoin,EMC,"7,754,919.94",0.21
11.0,BTSBitShares,BTS,"7,708,844.07",0.003037
12.0,NXTNxt,NXT,"6,990,852.95",0.006991
13.0,MAIDMaidSafeCoin,MAID,"6,744,058.83",0.0149
14.0,BCNBytecoin,BCN,"6,020,015.82",0.00003372
15.0,YBCYbCoin,YBC,"5,900,571.18",1.96
16.0,NMCNamecoin,NMC,"5,261,458.29",0.3927
17.0,XMRMonero,XMR,"4,837,867.18",0.4508
18.0,GRCGridCoin,GRC,"2,858,739.58",0.007683
19.0,XEMNEM,XEM,"2,644,355.55",0.0002938
20.0,BLKBlackCoin,BLK,"1,878,739.61",0.02498
1.0,BTCBitcoin,BTC,"6,093,789,879.14",402.97
2.0,XRPXRP,XRP,"175,044,671.31",0.005219
3.0,ETHEthereum,ETH,"163,819,815.56",2.14
4.0,LTCLitecoin,LTC,"140,583,376.22",3.18
5.0,DASHDash,DASH,"27,109,155.59",4.40
6.0,DOGEDogecoin,DOGE,"19,860,109.39",0.0001932
7.0,PPCPeercoin,PPC,"9,558,437.96",0.4167
8.0,FCTFactom,FCT,"8,966,776.63",1.02
9.0,MAIDMaidSafeCoin,MAID,"8,748,763.91",0.01933
10.0,XLMStellar,XLM,"8,336,340.93",0.001723
11.0,BTSBitShares,BTS,"7,852,410.60",0.003092
