,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio
20140209,3,4.0,PPCPeercoin,PPC,"$98,911,679.93",$4.68
20140209,4,5.0,DOGEDogecoin,DOGE,"$60,542,522.21",$0.001291
20140209,5,6.0,NXTNxt,NXT,"$48,927,824.73",$0.04893
20140209,6,7.0,OMNIOmni,OMNI,"$38,623,691.43",$62.35
20140209,7,8.0,NMCNamecoin,NMC,"$34,226,581.98",$4.28
20140209,8,9.0,QRKQuark,QRK,"$19,774,657.92",$0.07989
20140209,9,10.0,PTSBitShares PTS,PTS,"$16,778,316.76",$11.60
20140209,10,11.0,MECMegacoin,MEC,"$11,582,568.72",$0.524
20140209,11,12.0,XPMPrimecoin,XPM,"$10,231,020.23",$2.34
20140209,12,13.0,IFCInfinitecoin,IFC,"$9,025,788.60",$0.0001002
20140209,13,14.0,WDCWorldCoin,WDC,"$7,197,880.13",$0.1636
20140209,14,15.0,VTCVertcoin,VTC,"$6,987,056.83",$4.30
20140209,15,16.0,NVCNovacoin,NVC,"$6,916,244.15",$9.89
20140209,16,17.0,FTCFeathercoin,FTC,"$6,701,452.30",$0.2045
20140209,17,18.0,YBCYbCoin,YBC,"$3,501,581.55",$3.41
20140209,18,19.0,TIXTickets,TIX,"$3,038,605.64",$0.00004544
20140209,19,20.0,DVCDevcoin,DVC,"$2,604,690.08",$0.0004158
20140216,0,1.0,BTCBitcoin,BTC,"$7,650,358,897.33",$616.63
20140216,1,2.0,LTCLitecoin,LTC,"$391,928,398.15",$15.20
20140216,2,3.0,XRPXRP,XRP,"$119,913,224.77",$0.01534
20140216,3,4.0,PPCPeercoin,PPC,"$83,374,178.08",$3.94
20140216,4,5.0,DOGEDogecoin,DOGE,"$71,890,531.77",$0.001413
20140216,5,6.0,NXTNxt,NXT,"$57,427,541.97",$0.05743
20140216,6,7.0,OMNIOmni,OMNI,"$41,102,057.15",$66.35
20140216,7,8.0,NMCNamecoin,NMC,"$29,679,608.54",$3.69
20140216,8,9.0,XCPCounterparty,XCP,"$24,517,503.27",$9.26
20140216,9,10.0,QRKQuark,QRK,"$16,952,553.27",$0.06848
20140216,10,11.0,PTSBitShares PTS,PTS,"$14,908,904.17",$10.04
20140216,11,12.0,IFCInfinitecoin,IFC,"$9,033,253.63",$0.0001002
20140216,12,13.0,XPMPrimecoin,XPM,"$8,737,520.34",$1.96
20140216,13,14.0,MECMegacoin,MEC,"$8,648,518.49",$0.3896
20140216,14,15.0,FTCFeathercoin,FTC,"$8,293,340.81",$0.2474
20140216,15,16.0,WDCWorldCoin,WDC,"$7,029,160.27",$0.1563
20140216,16,17.0,NVCNovacoin,NVC,"$6,109,919.88",$8.65
20140216,17,18.0,MAXMaxcoin,MAX,"$5,679,920.09",$2.02
20140216,18,19.0,DVCDevcoin,DVC,"$3,817,473.25",$0.0006048
20140216,19,20.0,VTCVertcoin,VTC,"$3,487,662.47",$1.91
20140223,0,1.0,BTCBitcoin,BTC,"$7,534,325,957.59",$605.82
20140223,1,2.0,LTCLitecoin,LTC,"$402,561,282.54",$15.49
20140223,2,3.0,XRPXRP,XRP,"$120,487,417.20",$0.01541
20140223,3,4.0,PPCPeercoin,PPC,"$82,799,990.18",$3.91
20140223,4,5.0,DOGEDogecoin,DOGE,"$63,277,850.99",$0.001185
20140223,5,6.0,NXTNxt,NXT,"$50,916,287.61",$0.05092
20140223,6,7.0,OMNIOmni,OMNI,"$38,227,258.97",$61.71
20140223,7,8.0,NMCNamecoin,NMC,"$29,182,744.39",$3.60
20140223,8,9.0,PTSBitShares PTS,PTS,"$24,512,737.27",$15.94
20140223,9,10.0,QRKQuark,QRK,"$15,333,900.74",$0.06193
20140223,10,11.0,XCPCounterparty,XCP,"$14,682,641.35",$5.54
20140223,11,12.0,MECMegacoin,MEC,"$9,263,661.18",$0.4154
20140223,12,13.0,FTCFeathercoin,FTC,"$9,195,530.48",$0.268
20140223,13,14.0,XPMPrimecoin,XPM,"$8,501,749.95",$1.87
20140223,14,15.0,IFCInfinitecoin,IFC,"$7,984,790.78",$0.00008848
20140223,15,16.0,WDCWorldCoin,WDC,"$6,161,482.15",$0.1341
20140223,16,17.0,NVCNovacoin,NVC,"$6,007,961.52",$8.42
20140223,17,18.0,MAXMaxcoin,MAX,"$4,112,676.42",$0.868
20140223,18,19.0,DASHDash,DASH,"$3,965,887.32",$1.15
20140223,19,20.0,VTCVertcoin,VTC,"$3,690,575.64",$1.82
20140302,0,1.0,BTCBitcoin,BTC,"$6,978,523,797.83",$559.79
20140302,1,2.0,LTCLitecoin,LTC,"$333,811,790.16",$12.74
20140302,2,3.0,AURAuroracoin,AUR,"$258,801,442.74",$24.42
20140302,3,4.0,XRPXRP,XRP,"$105,879,985.72",$0.01354
20140302,4,5.0,PPCPeercoin,PPC,"$63,829,755.97",$3.01
20140302,5,6.0,DOGEDogecoin,DOGE,"$53,288,533.34",$0.0009532
20140302,6,7.0,NXTNxt,NXT,"$44,079,428.63",$0.04408
20140302,7,8.0,OMNIOmni,OMNI,"$32,479,881.59",$52.43
20140302,8,9.0,NMCNamecoin,NMC,"$26,843,614.44",$3.29
20140302,9,10.0,XCPCounterparty,XCP,"$12,469,808.78",$4.71
20140302,10,11.0,QRKQuark,QRK,"$9,677,965.99",$0.03908
20140302,11,12.0,PTSBitShares PTS,PTS,"$9,410,602.89",$6.05
20140302,12,13.0,FTCFeathercoin,FTC,"$7,248,950.27",$0.2067
20140302,13,14.0,MECMegacoin,MEC,"$6,249,721.23",$0.2789
20140302,14,15.0,XPMPrimecoin,XPM,"$6,177,084.37",$1.33
20140302,15,16.0,IFCInfinitecoin,IFC,"$5,815,953.34",$0.00006441
20140302,16,17.0,NVCNovacoin,NVC,"$5,159,564.72",$7.15
20140302,17,18.0,WDCWorldCoin,WDC,"$3,885,645.43",$0.08294
20140302,18,19.0,DASHDash,DASH,"$3,637,723.80",$1.03
20140302,19,20.0,VTCVertcoin,VTC,"$3,594,547.15",$1.61
20140309,0,1.0,BTCBitcoin,BTC,"$7,958,688,082.54",$636.96
20140309,1,2.0,LTCLitecoin,LTC,"$422,618,427.47",$16.00
20140309,2,3.0,AURAuroracoin,AUR,"$278,477,073.96",$26.24
20140309,3,4.0,XRPXRP,XRP,"$115,276,632.93",$0.01475
20140309,4,5.0,PPCPeercoin,PPC,"$68,974,656.23",$3.25
20140309,5,6.0,DOGEDogecoin,DOGE,"$50,869,830.23",$0.0008712
20140309,6,7.0,NXTNxt,NXT,"$46,856,544.08",$0.04686
20140309,7,8.0,OMNIOmni,OMNI,"$39,000,554.88",$62.96
20140309,8,9.0,NMCNamecoin,NMC,"$28,155,000.39",$3.42
20140309,9,10.0,XCPCounterparty,XCP,"$14,048,900.54",$5.30
20140309,10,11.0,QRKQuark,QRK,"$10,856,809.86",$0.04384
20140309,11,12.0,PTSBitShares PTS,PTS,"$9,088,114.71",$5.83
20140309,12,13.0,FTCFeathercoin,FTC,"$7,263,207.26",$0.2026
20140309,13,14.0,XPMPrimecoin,XPM,"$6,571,089.77",$1.39
20140309,14,15.0,IFCInfinitecoin,IFC,"$6,148,624.12",$0.00006807
20140309,15,16.0,MECMegacoin,MEC,"$5,712,712.41",$0.2539
20140309,16,17.0,NVCNovacoin,NVC,"$5,649,165.34",$7.74
20140309,17,18.0,VTCVertcoin,VTC,"$3,797,420.75",$1.56
20140309,18,19.0,WDCWorldCoin,WDC,"$3,550,904.98",$0.07432
20140309,19,20.0,DASHDash,DASH,"$3,162,069.95",$0.873
20140316,0,1.0,BTCBitcoin,BTC,"$7,903,421,902.06",$631.11
20140316,1,2.0,LTCLitecoin,LTC,"$461,985,553.53",$17.35
20140316,2,3.0,XRPXRP,XRP,"$111,843,703.13",$0.01431
20140316,3,4.0,AURAuroracoin,AUR,"$103,942,110.93",$9.79
20140316,4,5.0,SPASpainCoin,SPA,"$76,266,010.44",$3.02
20140316,5,6.0,PPCPeercoin,PPC,"$68,199,140.41",$3.21
20140316,6,7.0,DOGEDogecoin,DOGE,"$50,285,326.11",$0.0008263
20140316,7,8.0,OMNIOmni,OMNI,"$42,309,167.73",$68.30
20140316,8,9.0,NXTNxt,NXT,"$32,350,122.89",$0.03235
20140316,9,10.0,NMCNamecoin,NMC,"$27,649,403.54",$3.34
20140316,10,11.0,XCPCounterparty,XCP,"$14,341,291.42",$5.41
20140316,11,12.0,PTSBitShares PTS,PTS,"$10,257,146.83",$6.56
20140316,12,13.0,MTCMarinecoin,MTC,"$8,181,806.31",$1.13
20140316,13,14.0,QRKQuark,QRK,"$7,619,066.59",$0.03076
20140316,14,15.0,FTCFeathercoin,FTC,"$7,388,679.07",$0.2019
20140316,15,16.0,XPMPrimecoin,XPM,"$6,198,526.17",$1.28
20140316,16,17.0,IFCInfinitecoin,IFC,"$5,175,872.59",$0.00005727
20140316,17,18.0,NVCNovacoin,NVC,"$4,887,584.39",$6.63
20140316,18,19.0,MECMegacoin,MEC,"$3,848,273.40",$0.1703
20140316,19,20.0,WDCWorldCoin,WDC,"$3,139,477.05",$0.06458
20140323,0,1.0,BTCBitcoin,BTC,"$7,045,873,880.14",$561.27
20140323,1,2.0,LTCLitecoin,LTC,"$412,286,541.91",$15.36
20140323,2,3.0,AURAuroracoin,AUR,"$125,736,512.96",$11.83
20140323,3,4.0,XRPXRP,XRP,"$98,902,421.35",$0.01265
20140323,4,5.0,APHAphroditecoin,APH,"$86,892,531.75",$3.86
20140323,5,6.0,PPCPeercoin,PPC,"$60,516,523.53",$2.85
20140323,6,7.0,DOGEDogecoin,DOGE,"$47,012,111.95",$0.0007438
20140323,7,8.0,NXTNxt,NXT,"$41,788,550.81",$0.04179
20140323,8,9.0,OMNIOmni,OMNI,"$25,107,945.93",$40.53
20140323,9,10.0,NMCNamecoin,NMC,"$24,153,106.20",$2.90
20140323,10,11.0,PTSBitShares PTS,PTS,"$11,995,327.92",$7.65
20140323,11,12.0,XCPCounterparty,XCP,"$9,270,141.48",$3.50
20140323,12,13.0,QRKQuark,QRK,"$7,688,022.67",$0.03104
20140323,13,14.0,XPMPrimecoin,XPM,"$6,330,625.72",$1.29
20140323,14,15.0,FTCFeathercoin,FTC,"$5,629,610.24",$0.1508
20140323,15,16.0,VTCVertcoin,VTC,"$5,209,589.07",$1.83
20140323,16,17.0,NVCNovacoin,NVC,"$4,793,703.49",$6.43
20140323,17,18.0,IFCInfinitecoin,IFC,"$4,591,202.46",$0.00005078
20140323,18,19.0,SPASpainCoin,SPA,"$4,221,579.81",$0.1638
20140323,19,20.0,MECMegacoin,MEC,"$3,478,359.43",$0.1532
20140330,0,1.0,BTCBitcoin,BTC,"$5,791,425,431.84",$460.27
20140330,1,2.0,LTCLitecoin,LTC,"$355,253,343.22",$13.14
20140330,2,3.0,XRPXRP,XRP,"$75,463,492.11",$0.009653
20140330,3,4.0,PPCPeercoin,PPC,"$42,454,421.33",$2.00
20140330,4,5.0,DOGEDogecoin,DOGE,"$34,736,765.65",$0.0005301
20140330,5,6.0,NXTNxt,NXT,"$28,028,118.73",$0.02803
20140330,6,7.0,OMNIOmni,OMNI,"$25,965,269.70",$41.91
20140330,7,8.0,AURAuroracoin,AUR,"$21,142,655.52",$1.99
20140330,8,9.0,NMCNamecoin,NMC,"$19,224,302.95",$2.29
20140330,9,10.0,PTSBitShares PTS,PTS,"$9,386,406.36",$5.97
20140330,10,11.0,XCPCounterparty,XCP,"$5,898,455.96",$2.23
20140330,11,12.0,QRKQuark,QRK,"$5,385,793.76",$0.02174
20140330,12,13.0,FTCFeathercoin,FTC,"$4,592,451.57",$0.1205
20140330,13,14.0,NVCNovacoin,NVC,"$3,794,234.16",$5.05
20140330,14,15.0,VTCVertcoin,VTC,"$3,710,933.45",$1.22
20140330,15,16.0,XPMPrimecoin,XPM,"$3,267,291.50",$0.6514
20140330,16,17.0,IFCInfinitecoin,IFC,"$3,169,612.21",$0.00003505
20140330,17,18.0,XSVSiliconValleyCoin [old],XSV,"$2,885,446.97",$0.1643
20140330,18,19.0,DASHDash,DASH,"$2,561,406.30",$0.6625
20140330,19,20.0,MECMegacoin,MEC,"$2,354,584.10",$0.1033
20140406,0,1.0,BTCBitcoin,BTC,"$5,808,862,088.79",$460.50
20140406,1,2.0,LTCLitecoin,LTC,"$317,256,245.49",$11.64
20140406,2,3.0,XRPXRP,XRP,"$64,471,699.28",$0.008247
20140406,3,4.0,PPCPeercoin,PPC,"$39,686,572.39",$1.86
20140406,4,5.0,DOGEDogecoin,DOGE,"$31,183,528.20",$0.0004599
20140406,5,6.0,NXTNxt,NXT,"$28,436,584.46",$0.02844
20140406,6,7.0,OMNIOmni,OMNI,"$23,182,321.31",$37.42
20140406,7,8.0,AURAuroracoin,AUR,"$19,809,788.52",$1.86
20140406,8,9.0,NMCNamecoin,NMC,"$16,532,305.26",$1.96
20140406,9,10.0,PTSBitShares PTS,PTS,"$7,743,858.35",$4.91
20140406,10,11.0,XCPCounterparty,XCP,"$7,268,562.41",$2.74
20140406,11,12.0,ZETZetacoin,ZET,"$4,988,693.14",$0.03112
20140406,12,13.0,BTLBitleu,BTL,"$4,819,663.05",$0.001924
20140406,13,14.0,QRKQuark,QRK,"$4,816,437.45",$0.01944
20140406,14,15.0,FTCFeathercoin,FTC,"$4,290,035.64",$0.1102
20140406,15,16.0,XPMPrimecoin,XPM,"$4,214,368.01",$0.8243
20140406,16,17.0,NVCNovacoin,NVC,"$3,458,426.76",$4.55
20140406,17,18.0,XSVSiliconValleyCoin [old],XSV,"$3,297,597.08",$0.1874
20140406,18,19.0,IFCInfinitecoin,IFC,"$3,083,042.69",$0.00003408
20140406,19,20.0,VTCVertcoin,VTC,"$2,888,459.91",$0.8943
20140413,0,1.0,BTCBitcoin,BTC,"$5,234,669,425.31",$414.06
20140413,1,2.0,LTCLitecoin,LTC,"$283,018,225.14",$10.31
20140413,2,3.0,XRPXRP,XRP,"$46,807,007.29",$0.005987
20140413,3,4.0,PPCPeercoin,PPC,"$36,145,607.21",$1.70
20140413,4,5.0,DOGEDogecoin,DOGE,"$27,278,919.27",$0.0003893
20140413,5,6.0,NXTNxt,NXT,"$21,142,049.34",$0.02114
20140413,6,7.0,OMNIOmni,OMNI,"$19,498,331.41",$31.48
20140413,7,8.0,NMCNamecoin,NMC,"$13,968,238.95",$1.64
20140413,8,9.0,BLKBlackCoin,BLK,"$11,980,876.32",$0.1608
20140413,9,10.0,AURAuroracoin,AUR,"$8,944,416.40",$0.8363
20140413,10,11.0,PTSBitShares PTS,PTS,"$6,151,968.45",$3.83
20140413,11,12.0,XCPCounterparty,XCP,"$4,398,111.39",$1.66
20140413,12,13.0,QRKQuark,QRK,"$4,236,679.90",$0.0171
20140413,13,14.0,XPMPrimecoin,XPM,"$3,642,410.62",$0.6974
20140413,14,15.0,ZETZetacoin,ZET,"$3,455,723.09",$0.02155
20140413,15,16.0,VTCVertcoin,VTC,"$3,334,117.27",$0.9679
20140413,16,17.0,FTCFeathercoin,FTC,"$3,132,422.67",$0.07898
20140413,17,18.0,NVCNovacoin,NVC,"$2,670,160.37",$3.48
20140413,18,19.0,DASHDash,DASH,"$2,164,284.82",$0.539
20140413,19,20.0,IFCInfinitecoin,IFC,"$1,974,847.99",$0.00002183
20140420,0,1.0,BTCBitcoin,BTC,"$6,312,898,134.70",$498.17
20140420,1,2.0,LTCLitecoin,LTC,"$348,853,045.83",$12.62
20140420,2,3.0,PPCPeercoin,PPC,"$56,286,524.19",$2.64
20140420,3,4.0,XRPXRP,XRP,"$48,577,872.02",$0.006214
20140420,4,5.0,DOGEDogecoin,DOGE,"$45,497,438.97",$0.0006285
20140420,5,6.0,OMNIOmni,OMNI,"$42,697,367.07",$68.92
20140420,6,7.0,NXTNxt,NXT,"$25,749,616.67",$0.02575
20140420,7,8.0,NMCNamecoin,NMC,"$22,302,086.92",$2.60
20140420,8,9.0,BLKBlackCoin,BLK,"$17,752,058.78",$0.2382
20140420,9,10.0,AURAuroracoin,AUR,"$9,051,803.63",$0.8444
20140420,10,11.0,PTSBitShares PTS,PTS,"$7,021,070.67",$4.31
20140420,11,12.0,QRKQuark,QRK,"$5,938,171.65",$0.02397
20140420,12,13.0,XPMPrimecoin,XPM,"$5,145,904.85",$0.9651
20140420,13,14.0,XCPCounterparty,XCP,"$4,462,409.75",$1.68
20140420,14,15.0,FTCFeathercoin,FTC,"$4,441,868.85",$0.1099
20140420,15,16.0,MTCMarinecoin,MTC,"$4,302,669.75",$0.5932
20140420,16,17.0,ZETZetacoin,ZET,"$3,949,258.81",$0.02463
20140420,17,18.0,VTCVertcoin,VTC,"$3,610,205.69",$0.9926
20140420,18,19.0,NVCNovacoin,NVC,"$3,202,051.11",$4.15
20140420,19,20.0,DASHDash,DASH,"$2,958,105.09",$0.7229
20140427,0,1.0,BTCBitcoin,BTC,"$5,542,719,717.83",$436.39
20140427,1,2.0,LTCLitecoin,LTC,"$276,208,387.73",$9.92
20140427,2,3.0,PPCPeercoin,PPC,"$43,036,897.63",$2.02
20140427,3,4.0,XRPXRP,XRP,"$37,983,602.34",$0.004859
20140427,4,5.0,DOGEDogecoin,DOGE,"$32,876,232.54",$0.00044
20140427,5,6.0,OMNIOmni,OMNI,"$21,669,522.12",$34.98
20140427,6,7.0,NXTNxt,NXT,"$19,811,470.75",$0.01981
20140427,7,8.0,NMCNamecoin,NMC,"$17,141,640.79",$1.99
20140427,8,9.0,BLKBlackCoin,BLK,"$10,065,265.26",$0.1351
20140427,9,10.0,DASHDash,DASH,"$7,100,813.26",$1.71
20140427,10,11.0,PTSBitShares PTS,PTS,"$5,439,524.28",$3.33
20140427,11,12.0,QRKQuark,QRK,"$4,315,317.47",$0.01741
20140427,12,13.0,XPMPrimecoin,XPM,"$4,311,890.13",$0.7948
20140427,13,14.0,ZETZetacoin,ZET,"$4,237,292.15",$0.02642
20140427,14,15.0,AURAuroracoin,AUR,"$4,133,397.78",$0.3847
20140427,15,16.0,XCPCounterparty,XCP,"$4,108,026.94",$1.55
20140427,16,17.0,FTCFeathercoin,FTC,"$3,462,500.15",$0.08406
20140427,17,18.0,VTCVertcoin,VTC,"$3,294,475.90",$0.8569
20140427,18,19.0,NVCNovacoin,NVC,"$2,466,796.17",$3.16
20140427,19,20.0,IFCInfinitecoin,IFC,"$1,911,260.25",$0.00002112
20140504,0,1.0,BTCBitcoin,BTC,"$5,554,781,871.21",$436.40
20140504,1,2.0,LTCLitecoin,LTC,"$289,709,891.41",$10.32
20140504,2,3.0,PPCPeercoin,PPC,"$44,692,398.30",$2.09
20140504,3,4.0,XRPXRP,XRP,"$39,279,332.33",$0.005024
20140504,4,5.0,DOGEDogecoin,DOGE,"$35,579,309.45",$0.0004682
20140504,5,6.0,NXTNxt,NXT,"$22,593,027.11",$0.02259
20140504,6,7.0,OMNIOmni,OMNI,"$20,033,800.46",$32.34
20140504,7,8.0,NMCNamecoin,NMC,"$18,203,779.44",$2.10
20140504,8,9.0,BLKBlackCoin,BLK,"$9,885,921.42",$0.1327
20140504,9,10.0,DASHDash,DASH,"$6,537,964.39",$1.55
20140504,10,11.0,MAIDMaidSafeCoin,MAID,"$5,743,611.40",$0.01269
20140504,11,12.0,PTSBitShares PTS,PTS,"$5,664,670.05",$3.47
20140504,12,13.0,AURAuroracoin,AUR,"$5,013,649.39",$0.4655
20140504,13,14.0,QRKQuark,QRK,"$4,261,724.05",$0.0172
20140504,14,15.0,XPMPrimecoin,XPM,"$4,031,676.66",$0.7299
20140504,15,16.0,ZETZetacoin,ZET,"$4,014,076.80",$0.02503
20140504,16,17.0,FTCFeathercoin,FTC,"$3,464,473.79",$0.08262
20140504,17,18.0,VTCVertcoin,VTC,"$3,351,506.40",$0.8278
20140504,18,19.0,XCPCounterparty,XCP,"$2,954,872.01",$1.12
20140504,19,20.0,NVCNovacoin,NVC,"$2,166,263.13",$2.75
20140511,0,1.0,BTCBitcoin,BTC,"$5,598,957,083.42",$438.89
20140511,1,2.0,LTCLitecoin,LTC,"$292,765,103.13",$10.36
20140511,2,3.0,XRPXRP,XRP,"$44,981,568.00",$0.005754
20140511,3,4.0,PPCPeercoin,PPC,"$44,197,252.82",$2.07
20140511,4,5.0,DOGEDogecoin,DOGE,"$35,195,711.23",$0.0004562
20140511,5,6.0,NXTNxt,NXT,"$29,994,067.97",$0.02999
20140511,6,7.0,OMNIOmni,OMNI,"$19,361,948.61",$31.26
20140511,7,8.0,NMCNamecoin,NMC,"$17,897,532.76",$2.05
20140511,8,9.0,DASHDash,DASH,"$10,967,002.39",$2.57
20140511,9,10.0,BLKBlackCoin,BLK,"$8,709,915.87",$0.1169
20140511,10,11.0,PTSBitShares PTS,PTS,"$5,844,252.89",$3.57
20140511,11,12.0,MAIDMaidSafeCoin,MAID,"$5,458,978.53",$0.01206
20140511,12,13.0,XCPCounterparty,XCP,"$4,991,020.36",$1.88
20140511,13,14.0,AURAuroracoin,AUR,"$4,569,027.51",$0.4233
20140511,14,15.0,QRKQuark,QRK,"$4,162,634.23",$0.0168
20140511,15,16.0,VTCVertcoin,VTC,"$3,929,657.56",$0.9249
20140511,16,17.0,XPMPrimecoin,XPM,"$3,743,522.12",$0.6658
20140511,17,18.0,ZETZetacoin,ZET,"$3,433,476.87",$0.0214
20140511,18,19.0,FTCFeathercoin,FTC,"$3,362,320.78",$0.07878
20140511,19,20.0,NVCNovacoin,NVC,"$2,125,375.50",$2.68
20140518,0,1.0,BTCBitcoin,BTC,"$5,706,167,060.01",$446.26
20140518,1,2.0,LTCLitecoin,LTC,"$295,067,065.81",$10.36
20140518,2,3.0,XRPXRP,XRP,"$46,938,108.57",$0.006004
20140518,3,4.0,PPCPeercoin,PPC,"$44,387,387.33",$2.07
20140518,4,5.0,NXTNxt,NXT,"$39,047,534.81",$0.03905
20140518,5,6.0,DOGEDogecoin,DOGE,"$35,125,175.50",$0.0004486
20140518,6,7.0,DASHDash,DASH,"$27,439,485.61",$6.38
20140518,7,8.0,NMCNamecoin,NMC,"$17,412,679.43",$1.98
20140518,8,9.0,OMNIOmni,OMNI,"$14,492,684.55",$23.39
20140518,9,10.0,BLKBlackCoin,BLK,"$6,301,694.01",$0.08454
20140518,10,11.0,MAIDMaidSafeCoin,MAID,"$5,984,489.14",$0.01322
20140518,11,12.0,PTSBitShares PTS,PTS,"$5,858,212.49",$3.58
20140518,12,13.0,XCPCounterparty,XCP,"$4,636,830.57",$1.75
20140518,13,14.0,VTCVertcoin,VTC,"$4,456,775.72",$1.00
20140518,14,15.0,QRKQuark,QRK,"$4,152,959.23",$0.01676
20140518,15,16.0,AURAuroracoin,AUR,"$4,060,139.33",$0.3752
20140518,16,17.0,XPMPrimecoin,XPM,"$3,499,194.82",$0.6096
20140518,17,18.0,FTCFeathercoin,FTC,"$3,286,294.01",$0.0757
20140518,18,19.0,ZETZetacoin,ZET,"$2,200,317.87",$0.01371
20140518,19,20.0,MECMegacoin,MEC,"$2,140,043.85",$0.09103
20140525,0,1.0,BTCBitcoin,BTC,"$7,325,371,160.59",$571.59
20140525,1,2.0,LTCLitecoin,LTC,"$330,645,753.88",$11.53
20140525,2,3.0,DASHDash,DASH,"$65,445,424.09",$15.13
20140525,3,4.0,PPCPeercoin,PPC,"$51,949,059.82",$2.42
20140525,4,5.0,NXTNxt,NXT,"$40,872,374.18",$0.04087
20140525,5,6.0,DOGEDogecoin,DOGE,"$33,755,000.65",$0.0004251
20140525,6,7.0,XRPXRP,XRP,"$28,500,220.49",$0.003646
20140525,7,8.0,NMCNamecoin,NMC,"$24,066,058.13",$2.69
20140525,8,9.0,OMNIOmni,OMNI,"$17,674,774.71",$28.53
20140525,9,10.0,BLKBlackCoin,BLK,"$11,503,699.43",$0.1543
20140525,10,11.0,XCPCounterparty,XCP,"$8,432,266.21",$3.18
20140525,11,12.0,PTSBitShares PTS,PTS,"$7,212,677.12",$4.40
20140525,12,13.0,MAIDMaidSafeCoin,MAID,"$6,200,535.83",$0.0137
20140525,13,14.0,VTCVertcoin,VTC,"$4,845,190.50",$1.04
20140525,14,15.0,QRKQuark,QRK,"$4,322,045.14",$0.01744
20140525,15,16.0,XPMPrimecoin,XPM,"$4,044,336.47",$0.694
20140525,16,17.0,AURAuroracoin,AUR,"$3,520,072.08",$0.3246
20140525,17,18.0,FTCFeathercoin,FTC,"$3,204,170.41",$0.07259
20140525,18,19.0,XMRMonero,XMR,"$2,993,342.43",$3.14
20140525,19,20.0,ZETZetacoin,ZET,"$2,916,014.38",$0.01817
20140601,0,1.0,BTCBitcoin,BTC,"$8,094,127,199.29",$630.23
20140601,1,2.0,LTCLitecoin,LTC,"$321,886,161.81",$11.14
20140601,2,3.0,NXTNxt,NXT,"$57,204,901.33",$0.05721
20140601,3,4.0,DASHDash,DASH,"$56,209,180.93",$12.93
20140601,4,5.0,PPCPeercoin,PPC,"$43,310,327.77",$2.02
20140601,5,6.0,DOGEDogecoin,DOGE,"$32,411,576.04",$0.0004027
20140601,6,7.0,XRPXRP,XRP,"$31,988,958.98",$0.004092
20140601,7,8.0,NMCNamecoin,NMC,"$20,355,604.12",$2.28
20140601,8,9.0,BLKBlackCoin,BLK,"$15,261,384.80",$0.2047
20140601,9,10.0,OMNIOmni,OMNI,"$10,349,619.40",$16.71
20140601,10,11.0,PTSBitShares PTS,PTS,"$7,275,718.14",$4.44
20140601,11,12.0,XCPCounterparty,XCP,"$7,060,670.61",$2.67
20140601,12,13.0,XCXCurrency,XC,"$6,835,715.86",$1.24
20140601,13,14.0,MAIDMaidSafeCoin,MAID,"$6,512,654.60",$0.01439
20140601,14,15.0,VTCVertcoin,VTC,"$4,348,691.41",$0.896
20140601,15,16.0,QRKQuark,QRK,"$3,978,265.46",$0.01605
20140601,16,17.0,XPMPrimecoin,XPM,"$3,452,777.28",$0.5918
20140601,17,18.0,FTCFeathercoin,FTC,"$2,738,997.85",$0.06105
20140601,18,19.0,AURAuroracoin,AUR,"$2,622,490.58",$0.2413
20140601,19,20.0,QORAQora,QORA,"$2,549,969.07",$0.000255
20140608,0,1.0,BTCBitcoin,BTC,"$8,445,491,366.27",$656.14
20140608,1,2.0,LTCLitecoin,LTC,"$328,135,874.85",$11.27
20140608,2,3.0,NXTNxt,NXT,"$64,633,756.99",$0.06463
20140608,3,4.0,DASHDash,DASH,"$41,481,508.52",$9.50
20140608,4,5.0,PPCPeercoin,PPC,"$39,714,881.23",$1.85
20140608,5,6.0,XRPXRP,XRP,"$31,071,544.93",$0.003974
20140608,6,7.0,DOGEDogecoin,DOGE,"$29,346,408.09",$0.0003597
20140608,7,8.0,NMCNamecoin,NMC,"$18,654,019.44",$2.08
20140608,8,9.0,OMNIOmni,OMNI,"$15,309,969.96",$24.71
20140608,9,10.0,BLKBlackCoin,BLK,"$11,803,603.99",$0.1583
20140608,10,11.0,XCPCounterparty,XCP,"$8,984,367.81",$3.39
20140608,11,12.0,MAIDMaidSafeCoin,MAID,"$8,608,359.76",$0.01902
20140608,12,13.0,PTSBitShares PTS,PTS,"$7,169,410.32",$4.37
20140608,13,14.0,VRCVeriCoin,VRC,"$4,709,199.73",$0.176
20140608,14,15.0,QRKQuark,QRK,"$4,404,576.79",$0.01777
20140608,15,16.0,VTCVertcoin,VTC,"$3,822,761.18",$0.7566
20140608,16,17.0,XCXCurrency,XC,"$3,416,856.59",$0.6199
20140608,17,18.0,XPMPrimecoin,XPM,"$3,261,964.68",$0.5453
20140608,18,19.0,ZETZetacoin,ZET,"$3,186,124.22",$0.01985
20140608,19,20.0,FTCFeathercoin,FTC,"$2,389,774.41",$0.05243
20140615,0,1.0,BTCBitcoin,BTC,"$7,649,365,737.79",$592.94
20140615,1,2.0,LTCLitecoin,LTC,"$291,408,589.21",$9.94
20140615,2,3.0,NXTNxt,NXT,"$76,290,663.41",$0.07629
